Crash Record Number,County Code,County Name,Municipality Code,Municipality Name,District Code,District Name,Police Agency Code,Police Agency Name,Crash Year,Crash Month,Day of Week,Time of Day,Hour of Day,Illumination,Weather,Road Condition,Collision Type,Work Zone Type,Work Zone Location,Intersection Type,Traffic Control Device,Location Type,Urban / Rural,Fatality Count,Injury Count,Person Count,Total Unit Count,School Bus Indicator,School Zone Indicator,Latitude,Longitude,Arrival Time,Dispatch Time,Construction Zone Speed Limit,Estimated Hours Closed,Lane Closed,Lane Closure Direction,Notify Highway Maintenance,Special Jurisdiction,Traffic Control Device Function,Traffic Detour,Workers Present,Work Zone Close/Detour,Work Zone Flagger,Work Zone Law Officer,Work Zone Closure,Work Zone Moving,Work Zone Other,Work Zone Shoulder/Median,Vehicle Count,Automobile Count,Motorcycle Count,Bus Count,Small Truck Count,Heavy Truck Count,SUV Count,Van Count,Bicycle Count,Suspected Serious Injury Count,Suspected Minor Injury Count,Possible Injury Count,Total Injury Count,Unknown Injury Degree Count,Unknown Injury Person Count,16 Year Old Driver Count,17 Year Old Driver Count,18 Year Old Driver Count,19 Year Old Driver Count,20 Year Old Driver Count,50-64 Year Old Driver Count,65-74 Year Old Driver Count,75 Plus Year Old Driver Count,Unbelted Occupant Count,Unbelted Death Count,Unbelted Suspected Serious Injury Count,Belted Death Count,Belted Suspected Serious Injury Count,Motorcycle Death Count,Motorcycle Suspected Serious Injury Count,Bicycle Death Count,Bicycle Suspected Serious Injury Count,Pedestrian Count,Pedestrian Death Count,Pedestrian Suspected Serious Injury Count,Maximum Severity Level,Commercial Vehicle Count,Latitude (Decimal),Longitude (Decimal),Roadway Surface Type,Interstate,State Road,Local Road Only,Turnpike,Wet Road,Snow Slush Road,Icy Road,Sudden Deer,Shoulder Related,Rear End,Head On / Opposite Direction Side Swipe,Hit Fixed Object,Single Vehicle Run Off Road,Work Zone,Property Damage Only,Injury or Fatal,Fatal or Suspected Serious Injury,Injury,Fatal,Non Intersection,Intersection,Signalized Intersection,Stop Controlled Intersection,Unsignalized Intersection,School Bus,School Zone,Hit Deer,Hit Tree / Shrub,Hit Embankment,Hit Pole,Hit Guide Rail,Hit Guide Rail End,Hit Barrier,Hit Bridge,Overturned,Motorcycle,Bicycle,Heavy Truck Related,Vehicle Failure,Train / Trolley,Phantom Vehicle,Alcohol Related,Drinking Driver,Underage Drinking Driver,Unlicensed,Distracted,Cell Phone,No Clearance,Running Red Light,Tailgating,Cross Median,Curved Road,Curve Driver Error,Limit 65 MPH,Speeding,Speeding Related,Aggressive Driving,Fatigue / Asleep,Driver 16 Years Old,Driver 17 Years Old,Driver 18 Years Old,Driver 19 Years Old,Driver 20 Years Old,Driver 50 - 64 Years Old,Driver 65 - 74 Years Old,Driver 75 Plus,Unbelted,Pedestrian,Commercial Vehicle,PSP Reported,NHTSA Aggressive Driving,Deer Related,Illumination Dark,Running Stop Sign,Train,Trolley,Hit Parked Vehicle,Fire In Vehicle,Vehicle Towed,Hazardous Truck,Suspected Serious Injury,Suspected Minor Injury,Possible Injury,Motorcycle Drinking Driver,Drug Related,Illegal Drug Related,School Bus Unit,Drugged Driver,Impaired Driver,Geographic Location of the Crash
2017095635,2,Allegheny,2219,South Park Twp,11,District 11-0,2501,ALLEGHENY COUNTY,2017,9,6,2303,23,Dark - street lights,No adverse conditions,Dry,Angle, , ,Four way intersection,Traffic signal,Not applicable,Urban,0,0,2,2,N,N,40 18:55.317,80 00:22.096,2304,2303,  , ,0, ,N, ,3, , , , , , , , , ,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.3154,-80.0061,  ,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,"(40.3154, -80.0061)"
2017080712,2,Allegheny,2479,Wilmerding Boro,11,District 11-0,2501,ALLEGHENY COUNTY,2017,8,3,321,3,Dark - street lights,Fog,Dry,Hit fixed object, , ,“T” intersection,Not applicable,Not applicable,Urban,0,0,1,1,N,N,40 23:29.018,79 48:35.063,325,323,  ,1,1,2,N, ,0,N, , , , , , , , ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.3914,-79.8097,  ,No,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,"(40.3914, -79.8097)"
2017060181,2,Allegheny,2203,Findlay Twp,11,District 11-0,2501,ALLEGHENY COUNTY,2017,6,2,547,5,Daylight,No adverse conditions,Dry,Hit fixed object, , ,Mid-block,Not applicable,Police officer or flagman,Urban,0,0,1,1,N,N,            ,            ,547,547,  ,2,1,1,N, ,0,N, , , , , , , , ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,  ,No,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,
2017101533,2,Allegheny,2108,Mccandless Twp,11,District 11-0,2501,ALLEGHENY COUNTY,2017,10,2,2100,21,Dark - street lights,No adverse conditions,Dry,Rear-end, , ,Mid-block,Not applicable,Not applicable,Urban,0,1,3,2,N,N,40 35:33.666,79 59:49.065,2110,2105,  , ,0, ,N, ,0, , , , , , , , , ,2,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,40.5927,-79.997,  ,No,Yes,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,"(40.5927, -79.997)"
2017014242,2,Allegheny,2479,Wilmerding Boro,11,District 11-0,2501,ALLEGHENY COUNTY,2017,2,6,1846,18,Dark - street lights,No adverse conditions,Dry,Rear-end, , ,Multi-leg intersection,Traffic signal,Stop sign,Urban,0,0,4,2,N,N,40 23:43.785,79 48:17.035,1849,1846,  , ,0, ,N, ,3, , , , , , , , , ,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.3955,-79.8047,  ,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,"(40.3955, -79.8047)"
2017109502,2,Allegheny,2479,Wilmerding Boro,11,District 11-0,2501,ALLEGHENY COUNTY,2017,10,1,340,3,Dark - street lights,No adverse conditions,Dry,Hit fixed object, , ,“Y” intersection,Not applicable,Not applicable,Urban,0,0,1,1,N,N,40 23:18.866,79 48:40.723,344,342,  ,1,2,5,N, ,0,Y, , , , , , , , ,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.3886,-79.8113,  ,No,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,"(40.3886, -79.8113)"
2017016013,2,Allegheny,2115,Robinson Twp,11,District 11-0,2501,ALLEGHENY COUNTY,2017,2,5,850,8,Daylight,Snow,Snow covered,Hit fixed object, , ,Mid-block,Not applicable,Not applicable,Urban,0,0,1,1,N,N,40 25:42.981,80 08:11.346,856,850,  , ,0, ,N, ,0, , , , , , , , , ,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.4286,-80.1365,  ,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,"(40.4286, -80.1365)"
2017074797,2,Allegheny,2219,South Park Twp,11,District 11-0,2501,ALLEGHENY COUNTY,2017,7,1,2100,21,Dark - no street lights,No adverse conditions,Dry,Sideswipe (Opposite dir.), , ,Mid-block,Not applicable,Not applicable,Urban,0,0,5,2,N,N,40 19:51.570,79 59:57.520,2111,2101,  , ,0, ,N, ,0, , , , , , , , , ,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.331,-79.9993,  ,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,"(40.331, -79.9993)"
2017080904,2,Allegheny,2115,Robinson Twp,11,District 11-0,2501,ALLEGHENY COUNTY,2017,8,4,1606,16,Daylight,No adverse conditions,Dry,Hit fixed object, , ,Mid-block,Not applicable,Not applicable,Urban,0,1,1,1,N,N,            ,            ,1615,1606,  , ,0, ,N, ,0, , , , , , , , , ,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,,,  ,No,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,
2017052490,2,Allegheny,2301,Pittsburgh City,11,District 11-0,2501,ALLEGHENY COUNTY,2017,5,1,245,2,Dark - street lights,No adverse conditions,Dry,Hit fixed object,Construction,Transition area,Four way intersection,Traffic signal,Yield sign,Urban,0,0,2,1,N,N,40 25:45.362,79 59:57.003,245,245,25, ,0, ,N, ,3, ,Y,Y, ,Y,Y, , , ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,40.4293,-79.9992,  ,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,"(40.4293, -79.9992)"
2017054660,2,Allegheny,2108,Mccandless Twp,11,District 11-0,2501,ALLEGHENY COUNTY,2017,5,1,1225,12,Daylight,No adverse conditions,Dry,Angle, , ,Mid-block,Not applicable,Not applicable,Urban,0,1,3,2,N,N,            ,            ,1230,1226,  , ,0, ,N, ,0, , , , , , , , , ,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,,,  ,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,
2017108986,2,Allegheny,2203,Findlay Twp,11,District 11-0,2501,ALLEGHENY COUNTY,2017,10,7,44,0,Dark - street lights,No adverse conditions,Dry,Non collision,Construction,Activity area,Mid-block,Not applicable,Not applicable,Urban,0,0,1,1,N,N,40 29:37.536,80 16:32.520,44,44,55, ,0, ,N, ,0, ,N, , ,N,Y, , , ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.4938,-80.2757,  ,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,"(40.4938, -80.2757)"
2017079610,2,Allegheny,2207,Hampton Twp,11,District 11-0,2501,ALLEGHENY COUNTY,2017,7,1,1230,12,Daylight,No adverse conditions,Dry,Angle, , ,Mid-block,Other Type TCD,Not applicable,Urban,0,1,3,2,N,N,40 27:03.660,80 00:40.682,1244,1230,  , ,0, ,N, ,3, , , , , , , , , ,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,40.451,-80.0113,  ,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,"(40.451, -80.0113)"
2017005477,2,Allegheny,2479,Wilmerding Boro,11,District 11-0,2501,ALLEGHENY COUNTY,2017,1,5,1955,19,Dark - street lights,Rain,Wet,Angle, , ,“T” intersection,Traffic signal,Not applicable,Urban,0,1,3,2,N,N,40 23:35.400,79 48:18.200,1957,1956,  ,1,1,6,N, ,3,Y, , , , , , , , ,2,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,40.3932,-79.8051,  ,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,"(40.3932, -79.8051)"
2017029908,2,Allegheny,2108,Mccandless Twp,11,District 11-0,2501,ALLEGHENY COUNTY,2017,3,3,2141,21,Dark - no street lights,Snow,Snow covered,Hit fixed object, , ,Mid-block,Not applicable,Not applicable,Urban,0,0,1,1,N,N,40 36:24.400,80 00:10.300,2250,2241,  , ,0, ,N, ,0, , , , , , , , , ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.6068,-80.0029,  ,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,"(40.6068, -80.0029)"
2017002944,2,Allegheny,2219,South Park Twp,11,District 11-0,2501,ALLEGHENY COUNTY,2017,1,5,1745,17,Dark - no street lights,Snow,Snow covered,Hit fixed object, , ,Mid-block,Not applicable,Not applicable,Urban,0,0,1,1,N,N,40 19:07.33 ,80 00:01.00 ,1753,1745,  ,2,1,7,N, ,0,N, , , , , , , , ,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,  ,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,
2017075405,2,Allegheny,2219,South Park Twp,11,District 11-0,2501,ALLEGHENY COUNTY,2017,7,1,1250,12,Daylight,Rain,Wet,Rear-end, , ,Mid-block,Not applicable,Not applicable,Urban,0,1,6,2,N,N,40 18:57.851,80 00:04.262,1252,1250,  ,2,2,4,N, ,0,N, , , , , , , , ,2,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,40.3161,-80.0012,  ,No,No,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,"(40.3161, -80.0012)"
2017047089,2,Allegheny,2479,Wilmerding Boro,11,District 11-0,2501,ALLEGHENY COUNTY,2017,5,6,359,3,Dark - no street lights,Rain,Wet,Hit fixed object, , ,Mid-block,Not applicable,Unknown,Urban,0,0,1,1,N,N,40 23:44.755,79 48:09.007,402,359,  , ,0, ,Y, ,0, , , , , , , , , ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.3958,-79.8025,  ,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,"(40.3958, -79.8025)"
2017083346,2,Allegheny,2203,Findlay Twp,11,District 11-0,2501,ALLEGHENY COUNTY,2017,8,2,1827,18,Daylight,No adverse conditions,Dry,Other or Unknown, , ,Mid-block,Not applicable,Not applicable,Urban,0,0,1,1,N,N,40 29:19.257,80 15:47.194,1839,1835,  , ,0, ,N, ,0, , , , , , , , , ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.4887,-80.2631,  ,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,"(40.4887, -80.2631)"
2017055394,2,Allegheny,2477,White Oak Boro,11,District 11-0,2501,ALLEGHENY COUNTY,2017,5,3,1432,14,Daylight,No adverse conditions,Dry,Hit fixed object, , ,Mid-block,Not applicable,Not applicable,Urban,0,4,4,1,N,N,40 20:24.209,79 47:07.847,1445,1432,  , ,0, ,N, ,0, , , , , , , , , ,1,1,0,0,0,0,0,0,0,0,4,0,4,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,40.3401,-79.7855,  ,No,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,"(40.3401, -79.7855)"
2017054662,2,Allegheny,2219,South Park Twp,11,District 11-0,2501,ALLEGHENY COUNTY,2017,5,6,1114,11,Daylight,No adverse conditions,Dry,Hit fixed object, , ,Mid-block,Not applicable,Not applicable,Urban,0,0,1,1,N,N,40 18:18.133,79 59:46.896,1115,1114,  ,2,1,4,N, ,0,N, , , , , , , , ,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.305,-79.9964,  ,No,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,"(40.305, -79.9964)"
2017094747,2,Allegheny,2108,Mccandless Twp,11,District 11-0,2501,ALLEGHENY COUNTY,2017,9,4,1633,16,Daylight,No adverse conditions,Dry,Angle, , ,Four way intersection,Traffic signal,Not applicable,Urban,0,1,2,2,N,N,40 35:38.012,79 59:49.096,1640,1633,  , ,0, ,N, ,3, , , , , , , , , ,2,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,40.5939,-79.9969,  ,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,"(40.5939, -79.9969)"
2017092507,2,Allegheny,2102,Collier Twp,11,District 11-0,2501,ALLEGHENY COUNTY,2017,9,6,10,0,Dark - street lights,Rain,Wet,Hit fixed object, , ,Mid-block,Yield sign,Flashing traffic signal,Urban,0,0,1,1,N,N,40 25:24.106,80 06:19.463,18,18,  , ,0, ,N, ,3, , , , , , , , , ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40.4234,-80.1054,  ,Yes,Yes,No,No,Yes,No,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,"(40.4234, -80.1054)"
2017112251,2,Allegheny,2479,Wilmerding Boro,11,District 11-0,2501,ALLEGHENY COUNTY,2017,10,7,915,9,Daylight,Rain,Wet,Non collision, , ,Mid-block,Traffic signal,Stop sign,Urban,0,1,1,1,N,N,            ,            ,918,917,  ,2,2,1,N, ,3,Y, , , , , , , , ,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,,,  ,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,
2017046030,2,Allegheny,2102,Collier Twp,11,District 11-0,2501,ALLEGHENY COUNTY,2017,5,5,1045,10,Daylight,Rain,Wet,Hit fixed object, , ,Mid-block,Not applicable,Unknown,Urban,0,1,5,1,N,N,40 25:56.013,80 09:12.967,1101,1050,  , ,0, ,N, ,0, , , , , , , , , ,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,40.4322,-80.1536,  ,No,No,Yes,No,Yes,No,No,No,No,No,No,Yes,Yes,No,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,"(40.4322, -80.1536)"
2017112849,2,Allegheny,2407,Bethel Park Boro,11,District 11-0,2501,ALLEGHENY COUNTY,2017,10,1,730,7,Dark - no street lights,Rain,Wet,Hit fixed object, , ,“T” intersection,Not applicable,Not applicable,Urban,0,0,4,2,N,N,40 20:09.931,80 00:21.795,740,735,  , ,0, ,N, ,0, , , , , , , , , ,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.3361,-80.0061,  ,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,"(40.3361, -80.0061)"
